"","SEG_LENGTH","ROUTENAME","SEGMDIR","FUNCCLASSI","SURFNAME","SURFWD","PSI","THRULNQTY","THRULNWD","AADT","AADTDERIV","RUNLENGTH_","RUNLENGTH1","id"
"4888",0.13,"W 13TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,7900,1,0.83,0.96,5576
"4889",0.01,"E FAIRMOUNT DR","S","5  Major Collector","1    Asphalt",24,4,2,10,7900,3,0.64,0.65,5902
"4890",0.09,"BLAKE ST","NE","4  Minor Arterial","1    Asphalt",48,4,2,12,6300,0,1.88,1.97,1695
"4891",0.04,"W EVANS AVE","W","3  Principal Arterial - Other","1    Asphalt",60,2.5,4,12,30000,0,0.83,0.87,1826
"4892",0.035,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",154,4,4,10,30000,3,2.7,2.735,11
"4893",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",30,4,2,10,7100,1,0.06,0.12,5597
"4894",0.06,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",62,4,4,10,23000,2,0.9,0.96,228
"4895",0.06,"E 14TH AVE","E","4  Minor Arterial","1    Asphalt",40,4,3,10,8700,1,1.35,1.41,2118
"4896",0.05,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.94,0.99,4429
"4897",0.08,"E SPEER BLVD","SE","3  Principal Arterial - Other","1    Asphalt",44,4,8,12,31000,1,0.9,0.98,20
"4898",0.12,"S FRANKLIN ST","S","5  Major Collector","1    Asphalt",36,4,2,10,1900,3,0.61,0.73,4591
"4899",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,4,2,12,20000,4,0.8,0.9,227
"4900",0.04,"20TH ST","NW","4  Minor Arterial","1    Asphalt",52,1,4,9,10000,2,0.2,0.24,1048
"4901",0.09,"WELTON ST","NE","5  Major Collector","1    Asphalt",48,4,3,11,5300,3,0.61,0.7,4209
"4902",0.06,"W 17TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,12,7100,3,1.27,1.33,4702
"4903",0.12,"N JASON ST","N","5  Major Collector","1    Asphalt",24,1,2,11,350,3,0.5,0.62,5437
"4904",0.06,"W JEWELL AVE","W","4  Minor Arterial","1    Asphalt",48,4,2,12,12000,0,1.98,2.04,1450
"4905",0.11,"S PERRY ST","S","5  Major Collector","1    Asphalt",36,4,2,10,4300,3,0.11,0.22,4875
"4906",0.02,"W 38TH AVE","W","4  Minor Arterial","1    Asphalt",68,2.5,4,12,22000,1,1.645,1.665,1872
"4907",0.08,"N HAVANA ST","N","4  Minor Arterial","1    Asphalt",72,1,4,10,14000,4,1.06,1.14,1395
"4908",0.06,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",72,2.5,5,10,37000,1,2.64,2.7,2425
"4909",0.03,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,11,32000,3,0.07,0.1,1666
"4910",0.06,"W 44TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7800,3,0.24,0.3,4621
"4911",0.11,"N SANTA FE DR","N","4  Minor Arterial","1    Asphalt",52,4,3,10,19000,3,1.06,1.17,923
"4912",0.075,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",154,4,4,10,30000,3,1.5,1.575,747
"4913",0.02,"W 8TH AVE","W","3  Principal Arterial - Other","1    Asphalt",40,4,4,10,30000,1,2.78,2.8,1797
"4914",0.01,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,2200,3,1.24,1.25,5074
"4915",0.01,"E 20TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,3,10,2500,0,0.346,0.356,2517
"4916",0.03,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,3,10,18000,0,2.27,2.3,1676
"4917",0.14,"N TOWER RD","N","4  Minor Arterial","1    Asphalt",24,2.5,2,10,26000,3,0.6,0.74,2850
"4918",0.06,"W 29TH AVE","W","4  Minor Arterial","1    Asphalt",36,4,2,10,8500,3,2.055,2.115,781
"4919",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,3700,3,1.07,1.13,4757
"4920",0.07,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",48,4,2,11,13000,1,0,0.07,775
"4921",0.08,"E ALAMEDA AVE","NE","3  Principal Arterial - Other","1    Asphalt",30,4,2,10,33000,0,3.92,4,2097
"4922",0.08,"N KALAMATH ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,850,3,0.37,0.45,5546
"4923",0.08,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.67,1.75,3477
"4924",0.09,"BLAKE ST","NE","5  Major Collector","1    Asphalt",44,4,2,12,4200,3,0.88,0.97,3396
"4925",0.01,"N SPEER BLVD","N","3  Principal Arterial - Other","1    Asphalt",20,4,3,10,31000,3,0.33,0.34,292
"4926",0.12,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",60,4,4,10,25000,1,0.64,0.76,964
"4927",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,3700,3,0.65,0.71,4415
"4928",0.13,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,1.34,1.47,4966
"4929",0.05,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,4,2,10,6600,1,0.498,0.548,2723
"4930",0.05,"N HOLLY ST","N","5  Major Collector","1    Asphalt",40,4,2,10,4300,3,3.48,3.53,3996
"4931",0.06,"W 44TH AVE","W","4  Minor Arterial","1    Asphalt",34,4,2,10,6900,3,1.21,1.27,2340
"4932",0.07,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,11,34000,0,0.43,0.5,1333
"4933",0.09,"N FRANKLIN ST","N","5  Major Collector","1    Asphalt",34,2.5,2,10,2600,3,1.067,1.157,3748
"4934",0.07,"N STEELE ST","N","5  Major Collector","1    Asphalt",40,4,2,10,19000,0,1.28,1.35,3994
"4935",0.08,"S YOSEMITE ST","S","4  Minor Arterial","1    Asphalt",36,4,4,10,27000,1,1.44,1.52,1228
"4936",0.09,"N YORK ST","N","4  Minor Arterial","1    Asphalt",44,4,4,10,14000,0,2.06,2.15,833
"4937",0.09,"E ALAMEDA AVE","NE","3  Principal Arterial - Other","1    Asphalt",30,4,2,10,33000,0,4.1,4.19,1751
"4938",0.06,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,3,11,20000,3,1.6,1.66,2075
"4939",0.01,"W 29TH AVE","W","4  Minor Arterial","1    Asphalt",36,4,2,10,8500,3,1.925,1.935,1202
"4940",0.014,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",32,4,2,10,19000,2,2.986,3,737
"4941",0.08,"N TENNYSON ST","N","5  Major Collector","1    Asphalt",38,4,2,10,4000,3,0,0.08,3636
"4942",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",40,4,2,11,8700,3,0.57,0.65,3685
"4943",0.06,"W 17TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,12,7100,3,0.97,1.03,4029
"4944",0.065,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",154,4,4,10,30000,3,2.235,2.3,50
"4945",0.02,"W FLORIDA AVE","W","4  Minor Arterial","1    Asphalt",44,4,4,10,12000,1,3.01,3.03,1415
"4946",0.07,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,23000,1,3.405,3.475,620
"4947",0.05,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",64,4,4,10,35000,0,4.2,4.25,607
"4948",0.11,"N YORK ST","N","4  Minor Arterial","1    Asphalt",36,4,2,10,15000,3,0.6,0.71,1058
"4949",0.06,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,2200,3,1.35,1.41,3666
"4950",0.06,"E 45TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5700,3,0.27,0.33,5183
"4951",0.08,"W 23RD AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,6200,3,0.76,0.84,4238
"4952",0.03,"CHAMPA ST","NE","4  Minor Arterial","1    Asphalt",36,4,1,12,7800,2,0.69,0.72,2805
"4953",0.02,"GLENARM PL","NE","5  Major Collector","1    Asphalt",48,4,3,10,5300,3,0.57,0.59,4886
"4954",0.06,"S STEELE ST","S","5  Major Collector","1    Asphalt",36,1,2,10,3800,3,1.2,1.26,3404
"4955",0.05,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",94,2.5,2,10,4900,3,1.1,1.15,5917
"4956",0.05,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3900,3,0.96,1.01,4940
"4957",0.04,"E BOLLING DR","E","5  Major Collector","1    Asphalt",40,4,2,12,6200,3,0.97,1.01,6118
"4958",0.06,"W EXPOSITION AVE","W","5  Major Collector","1    Asphalt",36,4,2,12,2300,3,0,0.06,3761
"4959",0.01,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,15000,3,0,0.01,4497
"4960",0.06,"E MARTIN LUTHER KING BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,1.79,1.85,6480
"4961",0.05,"W EVANS AVE","W","5  Major Collector","1    Asphalt",48,4,2,10,13000,2,1.57,1.62,3888
"4962",0.04,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,30000,1,2.56,2.6,585
"4963",0.07,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,1,2,10,4100,3,2.2,2.27,3610
"4964",0.08,"S SANTA FE DR","S","4  Minor Arterial","1    Asphalt",40,1,3,10,19000,3,0.3,0.38,819
"4965",0.07,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,2.5,2,11,3400,3,0.33,0.4,6057
"4966",0.09,"E 75TH AVE","E","5  Major Collector","1    Asphalt",20,4,2,12,8700,2,3.04,3.13,5392
"4967",0.09,"BLAKE ST","NE","4  Minor Arterial","3    Concrete",34,4,2,12,8300,3,1.51,1.6,6465
"4968",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.54,1.6,5622
"4969",0.09,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,36000,1,1,1.09,425
"4970",0.01,"STOUT ST","NE","4  Minor Arterial","1    Asphalt",48,4,2,12,4300,2,1.32,1.33,1485
"4971",0.12,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",76,2.5,4,10,14000,3,2.83,2.95,6178
"4972",0.03,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,29000,0,0.97,1,286
"4973",0.04,"S LINCOLN ST","S","3  Principal Arterial - Other","1    Asphalt",44,1,4,10,23000,0,0.17,0.21,339
"4974",0.12,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,4,4,10,25000,1,0.76,0.88,2965
"4975",0.07,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",44,1,2,10,3300,3,0.49,0.56,5875
"4976",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6900,3,2.66,2.72,2629
"4977",0.06,"N DECATUR ST","N","5  Major Collector","1    Asphalt",36,4,2,10,4900,3,0.07,0.13,3812
"4978",0.08,"E 11TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,12000,3,0.47,0.55,1599
"4979",0.06,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",62,4,2,10,13000,3,0.25,0.31,6288
"4980",0.06,"E 26TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",60,4,2,10,5900,3,1.5,1.56,5954
"4981",0.02,"E DARTMOUTH AVE","NE","5  Major Collector","1    Asphalt",44,1,2,12,4000,3,0.57,0.59,5467
"4982",0.09,"7TH ST","NW","4  Minor Arterial","1    Asphalt",30,4,6,10,12000,1,0.34,0.43,2824
"4983",0.1,"E 75TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,12,8700,2,0.74,0.84,5275
"4984",0.03,"E 14TH AVE","E","4  Minor Arterial","1    Asphalt",30,4,2,10,8400,1,3.29,3.32,2466
"4985",0.05,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,3,11,20000,3,1.05,1.1,3187
"4986",0.05,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.46,0.51,5582
"4987",0.01,"28TH ST","NW","5  Major Collector","1    Asphalt",36,4,2,12,550,3,0.5,0.51,5727
"4988",0.05,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",40,4,2,10,2800,3,0.69,0.74,4300
"4989",0.05,"E 48TH AVE","E","5  Major Collector","1    Asphalt",26,1,2,12,2700,3,0.89,0.94,5418
"4990",0.08,"W 8TH AVE","W","3  Principal Arterial - Other","1    Asphalt",40,4,4,10,30000,1,2.7,2.78,1341
"4991",0.09,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",66,2.5,4,10,15000,0,1.1,1.19,2932
"4992",0.02,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",20,4,2,10,5300,3,1.51,1.53,802
"4993",0.1,"E 1ST AVE","E","3  Principal Arterial - Other","1    Asphalt",96,4,6,12,52000,0,0.2,0.3,268
"4994",0.08,"E MARTIN LUTHER KING BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,2.27,2.35,6498
"4995",0.07,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",44,4,2,10,2800,3,2.155,2.225,3455
"4996",0.03,"E 75TH AVE","E","5  Major Collector","1    Asphalt",20,4,2,12,8700,2,1.94,1.97,5100
"4997",0.09,"MORRISON RD","SW","4  Minor Arterial","1    Asphalt",48,4,2,10,13000,3,0.92,1.01,2321
"4998",0.01,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.56,0.57,5120
"4999",0.12,"W 2ND AVE","W","5  Major Collector","1    Asphalt",26,2.5,2,10,4200,3,0.45,0.57,4295
"5000",0.33,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",76,4,4,11,8800,1,1.28,1.61,4575
"5001",0.06,"19TH ST","NW","4  Minor Arterial","1    Asphalt",52,2.5,4,10,7800,0,0.66,0.72,2651
"5002",0.06,"W HARVARD AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,1500,3,0.46,0.52,4918
"5003",0.11,"N SANTA FE DR","N","4  Minor Arterial","1    Asphalt",52,4,3,10,19000,3,1.17,1.28,1807
"5004",0.09,"E CHERRY CREEK SOUTH DR","E","4  Minor Arterial","1    Asphalt",28,4,2,10,21000,3,0.47,0.56,6355
"5005",0.08,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",40,1,3,10,31000,3,0.21,0.29,439
"5006",0.04,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,3,11,20000,3,1.66,1.7,1585
"5007",0.11,"N LOGAN ST","N","4  Minor Arterial","1    Asphalt",32,1,2,10,6000,3,0.63,0.74,1687
"5008",0.06,"S STEELE ST","S","5  Major Collector","1    Asphalt",32,4,2,10,5000,3,0.24,0.3,5407
"5009",0.06,"E ALAMEDA AVE","E","3  Principal Arterial - Other","1    Asphalt",30,4,2,10,33000,0,3.3,3.36,2753
"5010",0.09,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",56,4,4,14,7200,3,0.27,0.36,5214
"5011",0.06,"S ZUNI ST","S","5  Major Collector","1    Asphalt",36,4,2,10,3300,3,0,0.06,4636
"5012",0.06,"W 3RD AVE","W","5  Major Collector","1    Asphalt",32,2.5,2,10,4800,3,0.41,0.47,3986
"5013",0.02,"E ALAMEDA AVE","E","4  Minor Arterial","1    Asphalt",40,4,4,10,23000,0,0.68,0.7,1995
"5014",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",32,4,2,10,19000,2,2.6,2.7,592
"5015",0.06,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,4,5,10,21000,3,1.49,1.55,2505
"5016",0.05,"E 40TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,4,10,7900,1,0.61,0.66,3080
"5017",0.09,"LARIMER ST","NE","4  Minor Arterial","1    Asphalt",44,4,3,11,5000,3,0.03,0.12,1091
"5018",0.03,"N BRIGHTON BLVD","NE","3  Principal Arterial - Other","1    Asphalt",50,4,4,10,16000,1,0.67,0.7,2611
"5019",0.07,"N BROADWAY","N","3  Principal Arterial - Other","3    Concrete",66,4,4,12,19000,0,0.3,0.37,6521
"5020",0.13,"E QUINCY AVE","E","4  Minor Arterial","1    Asphalt",28,4,2,10,13000,3,0.84,0.97,3307
"5021",0.09,"N QUEBEC ST","N","4  Minor Arterial","1    Asphalt",48,4,4,10,21000,4,2.55,2.64,3308
"5022",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.12,0.18,5639
"5023",0.06,"W 46TH AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,5600,3,2.73,2.79,3928
"5024",0.01,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",88,4,2,10,15000,1,0.34,0.35,6213
"5025",0.05,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3400,3,0.95,1,3964
"5026",0.07,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5400,3,1.39,1.46,3658
"5027",0.04,"E 17TH AVE","E","5  Major Collector","1    Asphalt",54,4,3,10,14000,3,1.45,1.49,5190
"5028",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0.85,0.91,5465
"5029",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.69,0.74,6043
"5030",0.06,"E SPEER BLVD","SE","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,26000,2,0.8,0.86,267
"5031",0.12,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,4100,3,1.21,1.33,5042
"5032",0.06,"E MARTIN LUTHER KING JR BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,0.98,1.04,6468
"5033",0.062,"E 17TH AVE","E","5  Major Collector","1    Asphalt",20,4,4,12,23000,3,1.85,1.912,5118
"5034",0.03,"STOUT ST","NE","4  Minor Arterial","1    Asphalt",48,4,3,10,4600,0,0.93,0.96,1738
"5035",0.07,"E 14TH AVE","E","4  Minor Arterial","1    Asphalt",40,4,3,10,8700,1,0.07,0.14,2521
"5036",0.071,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,2.5,2,12,16000,2,4.729,4.8,6305
"5037",0.06,"E 45TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5700,3,0.15,0.21,5170
"5038",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,2800,3,0.29,0.35,4823
"5039",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,2.5,2,12,16000,2,4.3,4.4,6272
"5040",0.07,"15TH ST","NW","4  Minor Arterial","1    Asphalt",52,2.5,5,10,11000,3,0.31,0.38,2311
"5041",0.1,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,53000,4,3,3.1,105
"5042",0.015,"N MONACO STREET PKWY","N","3  Principal Arterial - Other","1    Asphalt",154,4,4,10,30000,3,2.6,2.615,218
"5043",0.1,"E SMITH RD","E","4  Minor Arterial","1    Asphalt",22,1,2,11,5800,3,0.75,0.85,788
"5044",0.06,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,32000,3,0.74,0.8,337
"5045",0.06,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.18,0.24,4583
"5046",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.27,1.33,4399
"5047",0.038,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,2.212,2.25,5252
"5048",0.06,"17TH ST","NW","4  Minor Arterial","3    Concrete",52,1,5,10,5200,0,0.61,0.67,6488
"5049",0.06,"W 48TH AVE","W","5  Major Collector","1    Asphalt",26,4,2,10,4500,3,1.27,1.33,3499
"5050",0.02,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",40,1,3,10,31000,3,0.18,0.2,690
"5051",0.13,"S FRANKLIN ST","S","5  Major Collector","1    Asphalt",36,4,2,10,3000,3,0,0.13,4793
"5052",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4100,3,0.61,0.67,3691
"5053",0.01,"E 20TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,3,10,2500,0,0.606,0.616,2463
"5054",0.13,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",32,4,2,10,9900,3,2,2.13,1578
"5055",0.12,"N STEELE ST","N","5  Major Collector","1    Asphalt",30,4,2,10,780,3,0.88,1,5847
"5056",0.04,"S MONACO ST","S","4  Minor Arterial","1    Asphalt",72,4,6,10,15000,3,0.985,1.025,2251
"5057",0.084,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",32,2.5,2,12,19000,2,3.416,3.5,53
"5058",0.04,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,1.635,1.675,4383
"5059",0.005,"N SPEER BLVD","N","3  Principal Arterial - Other","1    Asphalt",20,4,7,10,32000,3,2.5,2.505,544
"5060",0.12,"E 47TH AVENUE DR","SE","5  Major Collector","1    Asphalt",36,4,2,10,2100,3,0.391,0.511,6104
"5061",0.18,"E UNION AVE","NE","5  Major Collector","1    Asphalt",36,4,4,11,8100,3,0.73,0.91,6102
"5062",0.06,"N WASHINGTON ST","N","3  Principal Arterial - Other","1    Asphalt",40,1,2,10,22000,0,0.54,0.6,1662
"5063",0.03,"S QUEBEC WAY","S","5  Major Collector","1    Asphalt",24,1,2,10,4700,3,0.335,0.365,5949
"5064",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4100,3,1.85,1.91,4751
"5065",0.06,"W 44TH AVE","W","5  Major Collector","1    Asphalt",26,1,2,10,4100,3,0.3,0.36,3488
"5066",0.1,"W 2ND AVE","W","5  Major Collector","1    Asphalt",26,2.5,2,10,4200,3,0.35,0.45,3411
"5067",0.09,"LARIMER ST","NE","4  Minor Arterial","1    Asphalt",33,4,2,11,3000,0,0.33,0.42,2070
"5068",0.25,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",44,1,2,10,3300,3,0.24,0.49,5912
"5069",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,5.355,5.415,1230
"5070",0.01,"E 75TH AVE","E","5  Major Collector","1    Asphalt",20,4,2,12,8700,2,1.63,1.64,5229
"5071",0.1,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",62,2.5,4,10,27000,1,1.4,1.5,125
"5072",0.06,"E 11TH AVE","E","5  Major Collector","1    Asphalt",40,4,3,10,6900,1,0.53,0.59,5213
"5073",0.019,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,4,2,12,16000,2,5.2,5.219,6230
"5074",0.06,"W EXPOSITION AVE","W","5  Major Collector","1    Asphalt",32,4,2,11,2300,3,0.99,1.05,4135
"5075",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0,0.06,3707
"5076",0.05,"W HARVARD AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,1500,3,0.72,0.77,4781
"5077",0.06,"E FLORIDA AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,11000,3,2.325,2.385,2856
"5078",0.05,"E MAXWELL PL","E","5  Major Collector","1    Asphalt",38,4,2,10,4700,3,1.11,1.16,4732
"5079",0.03,"E MISSISSIPPI AVE","E","3  Principal Arterial - Other","1    Asphalt",26,1,6,11,24000,2,0.7,0.73,248
"5080",0.02,"N PECOS ST","N","4  Minor Arterial","1    Asphalt",54,4,4,10,14000,3,1.39,1.41,2392
"5081",0.13,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,1.71,1.84,3563
"5082",0.06,"E MONTVIEW BLVD","E","4  Minor Arterial","1    Asphalt",44,4,3,10,7900,3,1.7,1.76,1566
"5083",0.02,"E SPEER BLVD","E","3  Principal Arterial - Other","1    Asphalt",20,4,2,10,25000,3,0.18,0.2,548
"5084",0.06,"W HARVARD AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,1500,3,0.25,0.31,3778
"5085",0.04,"E DARTMOUTH AVE","NE","5  Major Collector","1    Asphalt",44,1,2,12,4000,3,0.14,0.18,5955
"5086",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0.6,0.66,5920
"5087",0.01,"E MISSISSIPPI AVE","E","3  Principal Arterial - Other","1    Asphalt",26,1,6,11,24000,2,0.49,0.5,85
"5088",0.05,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",72,1,5,10,21000,4,1.45,1.5,563
"5089",0.09,"S DAYTON ST","S","5  Major Collector","1    Asphalt",40,4,2,12,8500,3,0.06,0.15,3337
"5090",0.06,"E 17TH AVE","E","4  Minor Arterial","1    Asphalt",26,4,2,10,8500,3,1.06,1.12,2954
"5091",0.05,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3400,3,1,1.05,4677
"5092",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3700,3,1.31,1.37,4988
"5093",0.02,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,2,12,17000,3,0.48,0.5,2821
"5094",0.1,"E QUINCY AVE","E","4  Minor Arterial","1    Asphalt",60,4,2,10,13000,3,0.37,0.47,3253
"5095",0.08,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",36,4,2,12,4000,3,0.13,0.21,4114
"5096",0.02,"E 8TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,12000,1,0.795,0.815,1226
"5097",0.06,"E MARTIN LUTHER KING JR BLVD","E","5  Major Collector","3    Concrete",86,4,4,10,22000,1,2.89,2.95,6572
"5098",0.03,"S QUEBEC ST","S","4  Minor Arterial","1    Asphalt",20,4,2,10,8400,3,0.33,0.36,6275
"5099",0.04,"CHAMPA ST","NE","4  Minor Arterial","1    Asphalt",36,4,1,12,7800,2,0.45,0.49,953
"5100",0.18,"W 44TH AVE","W","5  Major Collector","1    Asphalt",26,1,2,12,4100,3,0,0.18,4289
"5101",0.14,"W GRANT RANCH BLVD","W","5  Major Collector","1    Asphalt",22,4,2,10,5500,3,0.324,0.464,6109
"5102",0.07,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",36,4,2,12,540,2,0.33,0.4,6106
"5103",0.03,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,1.23,1.26,5387
"5104",0.03,"E ALAMEDA AVE","E","3  Principal Arterial - Other","1    Asphalt",30,4,6,10,34000,0,2.1,2.13,2205
"5105",0.06,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,4,2,10,6600,1,0.618,0.678,987
"5106",0.19,"E TEMPLE DR","E","5  Major Collector","1    Asphalt",36,4,2,12,7800,3,0,0.19,5943
"5107",0.01,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",40,2.5,2,12,1300,2,0.29,0.3,5072
"5108",0.07,"CHAMPA ST","NE","4  Minor Arterial","1    Asphalt",36,4,1,12,7800,2,0.29,0.36,3206
